Starting hyperparameter optimization...
epoch 0  | loss: 3.32358 | train_accuracy: 0.0495  | train_logloss: 3.34511 | val_accuracy: 0.06022 | val_logloss: 3.29988 |  0:00:00s
epoch 18 | loss: 1.43455 | train_accuracy: 0.52704 | train_logloss: 1.27255 | val_accuracy: 0.52151 | val_logloss: 1.34713 |  0:00:26s
epoch 19 | loss: 1.40173 | train_accuracy: 0.54426 | train_logloss: 1.23448 | val_accuracy: 0.50753 | val_logloss: 1.30204 |  0:00:28s
epoch 20 | loss: 1.43966 | train_accuracy: 0.54964 | train_logloss: 1.24659 | val_accuracy: 0.50968 | val_logloss: 1.31853 |  0:00:29s
epoch 21 | loss: 1.4069  | train_accuracy: 0.53242 | train_logloss: 1.25423 | val_accuracy: 0.5043  | val_logloss: 1.31111 |  0:00:31s
epoch 22 | loss: 1.40725 | train_accuracy: 0.55017 | train_logloss: 1.25921 | val_accuracy: 0.53441 | val_logloss: 1.31049 |  0:00:32s
epoch 23 | loss: 1.40132 | train_accuracy: 0.54183 | train_logloss: 1.23641 | val_accuracy: 0.51613 | val_logloss: 1.29247 |  0:00:34s
epoch 24 | loss: 1.40306 | train_accuracy: 0.54587 | train_logloss: 1.22927 | val_accuracy: 0.53011 | val_logloss: 1.2819  |  0:00:35s
epoch 25 | loss: 1.39531 | train_accuracy: 0.5491  | train_logloss: 1.22245 | val_accuracy: 0.51935 | val_logloss: 1.29361 |  0:00:36s
epoch 26 | loss: 1.36549 | train_accuracy: 0.5534  | train_logloss: 1.20556 | val_accuracy: 0.52043 | val_logloss: 1.2889  |  0:00:38s
epoch 27 | loss: 1.364   | train_accuracy: 0.54668 | train_logloss: 1.21047 | val_accuracy: 0.51183 | val_logloss: 1.28799 |  0:00:39s
epoch 28 | loss: 1.36819 | train_accuracy: 0.55179 | train_logloss: 1.20172 | val_accuracy: 0.5129  | val_logloss: 1.27577 |  0:00:41s
epoch 29 | loss: 1.36069 | train_accuracy: 0.55744 | train_logloss: 1.20529 | val_accuracy: 0.51935 | val_logloss: 1.2889  |  0:00:42s
epoch 30 | loss: 1.34394 | train_accuracy: 0.54506 | train_logloss: 1.21288 | val_accuracy: 0.51935 | val_logloss: 1.29852 |  0:00:43s
epoch 31 | loss: 1.36403 | train_accuracy: 0.55825 | train_logloss: 1.19641 | val_accuracy: 0.5129  | val_logloss: 1.27863 |  0:00:45s
epoch 32 | loss: 1.34774 | train_accuracy: 0.5604  | train_logloss: 1.18654 | val_accuracy: 0.53548 | val_logloss: 1.2677  |  0:00:46s
epoch 33 | loss: 1.32196 | train_accuracy: 0.55502 | train_logloss: 1.19433 | val_accuracy: 0.53978 | val_logloss: 1.27823 |  0:00:48s
epoch 34 | loss: 1.31925 | train_accuracy: 0.56174 | train_logloss: 1.18579 | val_accuracy: 0.52796 | val_logloss: 1.26827 |  0:00:49s
epoch 35 | loss: 1.32728 | train_accuracy: 0.5725  | train_logloss: 1.17495 | val_accuracy: 0.54086 | val_logloss: 1.26152 |  0:00:51s
epoch 36 | loss: 1.3199  | train_accuracy: 0.56901 | train_logloss: 1.16172 | val_accuracy: 0.52903 | val_logloss: 1.25284 |  0:00:52s
epoch 37 | loss: 1.33016 | train_accuracy: 0.55206 | train_logloss: 1.18756 | val_accuracy: 0.53011 | val_logloss: 1.26813 |  0:00:53s
epoch 38 | loss: 1.32339 | train_accuracy: 0.56551 | train_logloss: 1.16731 | val_accuracy: 0.53548 | val_logloss: 1.26018 |  0:00:55s
epoch 39 | loss: 1.32378 | train_accuracy: 0.56443 | train_logloss: 1.16512 | val_accuracy: 0.53226 | val_logloss: 1.26259 |  0:00:56s
epoch 40 | loss: 1.30471 | train_accuracy: 0.56793 | train_logloss: 1.16492 | val_accuracy: 0.51935 | val_logloss: 1.26278 |  0:00:58s
epoch 41 | loss: 1.28908 | train_accuracy: 0.57789 | train_logloss: 1.14949 | val_accuracy: 0.54301 | val_logloss: 1.25424 |  0:00:59s
epoch 42 | loss: 1.29746 | train_accuracy: 0.56981 | train_logloss: 1.15468 | val_accuracy: 0.53656 | val_logloss: 1.25071 |  0:01:00s
epoch 43 | loss: 1.30954 | train_accuracy: 0.55986 | train_logloss: 1.16447 | val_accuracy: 0.52366 | val_logloss: 1.26251 |  0:01:02s
epoch 44 | loss: 1.29756 | train_accuracy: 0.56739 | train_logloss: 1.16487 | val_accuracy: 0.52043 | val_logloss: 1.27601 |  0:01:03s
epoch 45 | loss: 1.27644 | train_accuracy: 0.57197 | train_logloss: 1.14904 | val_accuracy: 0.54086 | val_logloss: 1.25305 |  0:01:05s
epoch 46 | loss: 1.2556  | train_accuracy: 0.57439 | train_logloss: 1.13811 | val_accuracy: 0.53333 | val_logloss: 1.26948 |  0:01:06s
epoch 47 | loss: 1.2876  | train_accuracy: 0.57869 | train_logloss: 1.13247 | val_accuracy: 0.53226 | val_logloss: 1.25706 |  0:01:08s
epoch 48 | loss: 1.25571 | train_accuracy: 0.57573 | train_logloss: 1.13658 | val_accuracy: 0.54086 | val_logloss: 1.25118 |  0:01:09s
epoch 49 | loss: 1.27279 | train_accuracy: 0.57923 | train_logloss: 1.12946 | val_accuracy: 0.53441 | val_logloss: 1.25329 |  0:01:10s
Stop training because you reached max_epochs = 50 with best_epoch = 42 and best_val_logloss = 1.25071
epoch 0  | loss: 2.85589 | train_accuracy: 0.2851  | train_logloss: 2.30904 | val_accuracy: 0.29064 | val_logloss: 2.31257 |  0:00:01s
epoch 1  | loss: 2.19503 | train_accuracy: 0.36417 | train_logloss: 1.94034 | val_accuracy: 0.35199 | val_logloss: 1.97312 |  0:00:02s
epoch 2  | loss: 1.98011 | train_accuracy: 0.38462 | train_logloss: 1.80279 | val_accuracy: 0.36491 | val_logloss: 1.84316 |  0:00:04s
epoch 3  | loss: 1.9129  | train_accuracy: 0.40936 | train_logloss: 1.70007 | val_accuracy: 0.38428 | val_logloss: 1.78884 |  0:00:05s
epoch 4  | loss: 1.77339 | train_accuracy: 0.4532  | train_logloss: 1.53752 | val_accuracy: 0.44349 | val_logloss: 1.61262 |  0:00:07s
epoch 5  | loss: 1.70253 | train_accuracy: 0.4532  | train_logloss: 1.53179 | val_accuracy: 0.44995 | val_logloss: 1.62784 |  0:00:08s
epoch 6  | loss: 1.66331 | train_accuracy: 0.46127 | train_logloss: 1.4601  | val_accuracy: 0.45102 | val_logloss: 1.57033 |  0:00:09s
epoch 7  | loss: 1.62002 | train_accuracy: 0.4879  | train_logloss: 1.43965 | val_accuracy: 0.46609 | val_logloss: 1.55139 |  0:00:11s
epoch 8  | loss: 1.59576 | train_accuracy: 0.49973 | train_logloss: 1.38979 | val_accuracy: 0.46179 | val_logloss: 1.51383 |  0:00:12s
epoch 9  | loss: 1.59523 | train_accuracy: 0.49005 | train_logloss: 1.38347 | val_accuracy: 0.46179 | val_logloss: 1.51037 |  0:00:14s
epoch 10 | loss: 1.5638  | train_accuracy: 0.49032 | train_logloss: 1.37152 | val_accuracy: 0.46502 | val_logloss: 1.47314 |  0:00:15s
epoch 11 | loss: 1.52298 | train_accuracy: 0.50269 | train_logloss: 1.3568  | val_accuracy: 0.46932 | val_logloss: 1.46606 |  0:00:16s
epoch 12 | loss: 1.50769 | train_accuracy: 0.49839 | train_logloss: 1.34002 | val_accuracy: 0.47255 | val_logloss: 1.43773 |  0:00:18s
epoch 13 | loss: 1.52523 | train_accuracy: 0.50242 | train_logloss: 1.35032 | val_accuracy: 0.46179 | val_logloss: 1.45027 |  0:00:19s
epoch 14 | loss: 1.54374 | train_accuracy: 0.50457 | train_logloss: 1.33556 | val_accuracy: 0.48762 | val_logloss: 1.44714 |  0:00:21s
epoch 15 | loss: 1.4803  | train_accuracy: 0.51775 | train_logloss: 1.30581 | val_accuracy: 0.49946 | val_logloss: 1.39705 |  0:00:22s
epoch 16 | loss: 1.48953 | train_accuracy: 0.51963 | train_logloss: 1.31389 | val_accuracy: 0.493   | val_logloss: 1.40361 |  0:00:24s
epoch 17 | loss: 1.51011 | train_accuracy: 0.51829 | train_logloss: 1.3106  | val_accuracy: 0.48547 | val_logloss: 1.41909 |  0:00:25s
epoch 18 | loss: 1.48149 | train_accuracy: 0.51479 | train_logloss: 1.31379 | val_accuracy: 0.48116 | val_logloss: 1.4047  |  0:00:27s
epoch 19 | loss: 1.4864  | train_accuracy: 0.51533 | train_logloss: 1.30106 | val_accuracy: 0.47686 | val_logloss: 1.41056 |  0:00:28s
epoch 20 | loss: 1.43927 | train_accuracy: 0.52878 | train_logloss: 1.29226 | val_accuracy: 0.48332 | val_logloss: 1.42029 |  0:00:29s
epoch 21 | loss: 1.42879 | train_accuracy: 0.52259 | train_logloss: 1.29388 | val_accuracy: 0.48762 | val_logloss: 1.40181 |  0:00:31s
epoch 22 | loss: 1.44569 | train_accuracy: 0.53389 | train_logloss: 1.26861 | val_accuracy: 0.507   | val_logloss: 1.38468 |  0:00:32s
epoch 23 | loss: 1.44454 | train_accuracy: 0.52098 | train_logloss: 1.28095 | val_accuracy: 0.49408 | val_logloss: 1.40297 |  0:00:34s
epoch 24 | loss: 1.44924 | train_accuracy: 0.52743 | train_logloss: 1.26498 | val_accuracy: 0.48439 | val_logloss: 1.39458 |  0:00:35s
epoch 25 | loss: 1.42772 | train_accuracy: 0.53228 | train_logloss: 1.26666 | val_accuracy: 0.50807 | val_logloss: 1.3528  |  0:00:36s
epoch 26 | loss: 1.41787 | train_accuracy: 0.52717 | train_logloss: 1.26835 | val_accuracy: 0.48762 | val_logloss: 1.3824  |  0:00:38s
epoch 27 | loss: 1.43744 | train_accuracy: 0.52609 | train_logloss: 1.27279 | val_accuracy: 0.48439 | val_logloss: 1.38299 |  0:00:39s
epoch 28 | loss: 1.4223  | train_accuracy: 0.52824 | train_logloss: 1.24927 | val_accuracy: 0.49408 | val_logloss: 1.36243 |  0:00:41s
epoch 29 | loss: 1.39568 | train_accuracy: 0.54088 | train_logloss: 1.23018 | val_accuracy: 0.50484 | val_logloss: 1.33931 |  0:00:42s
epoch 30 | loss: 1.43627 | train_accuracy: 0.53093 | train_logloss: 1.23833 | val_accuracy: 0.50269 | val_logloss: 1.35508 |  0:00:44s
epoch 31 | loss: 1.36675 | train_accuracy: 0.53335 | train_logloss: 1.22666 | val_accuracy: 0.50592 | val_logloss: 1.36446 |  0:00:45s
epoch 32 | loss: 1.41906 | train_accuracy: 0.54276 | train_logloss: 1.22154 | val_accuracy: 0.50807 | val_logloss: 1.34816 |  0:00:46s
epoch 33 | loss: 1.37233 | train_accuracy: 0.55245 | train_logloss: 1.2251  | val_accuracy: 0.51453 | val_logloss: 1.35812 |  0:00:48s
epoch 34 | loss: 1.42246 | train_accuracy: 0.54115 | train_logloss: 1.23602 | val_accuracy: 0.48977 | val_logloss: 1.38991 |  0:00:49s
epoch 35 | loss: 1.36667 | train_accuracy: 0.5511  | train_logloss: 1.20742 | val_accuracy: 0.50807 | val_logloss: 1.345   |  0:00:51s
epoch 36 | loss: 1.36089 | train_accuracy: 0.54519 | train_logloss: 1.20894 | val_accuracy: 0.50161 | val_logloss: 1.35252 |  0:00:52s
epoch 37 | loss: 1.35267 | train_accuracy: 0.53873 | train_logloss: 1.2218  | val_accuracy: 0.50592 | val_logloss: 1.33468 |  0:00:53s
epoch 38 | loss: 1.36269 | train_accuracy: 0.55083 | train_logloss: 1.20575 | val_accuracy: 0.50269 | val_logloss: 1.33175 |  0:00:55s
epoch 39 | loss: 1.36911 | train_accuracy: 0.55648 | train_logloss: 1.20268 | val_accuracy: 0.5253  | val_logloss: 1.32992 |  0:00:56s
epoch 40 | loss: 1.34855 | train_accuracy: 0.54868 | train_logloss: 1.19756 | val_accuracy: 0.48762 | val_logloss: 1.34329 |  0:00:58s
epoch 41 | loss: 1.34979 | train_accuracy: 0.56105 | train_logloss: 1.18794 | val_accuracy: 0.50269 | val_logloss: 1.32578 |  0:00:59s
epoch 42 | loss: 1.32549 | train_accuracy: 0.55191 | train_logloss: 1.19662 | val_accuracy: 0.51991 | val_logloss: 1.32215 |  0:01:00s
epoch 43 | loss: 1.33393 | train_accuracy: 0.55299 | train_logloss: 1.19233 | val_accuracy: 0.5253  | val_logloss: 1.31957 |  0:01:02s
epoch 44 | loss: 1.31386 | train_accuracy: 0.55702 | train_logloss: 1.17049 | val_accuracy: 0.52637 | val_logloss: 1.30367 |  0:01:03s
epoch 45 | loss: 1.32322 | train_accuracy: 0.55352 | train_logloss: 1.18062 | val_accuracy: 0.51238 | val_logloss: 1.32925 |  0:01:05s
epoch 46 | loss: 1.31099 | train_accuracy: 0.55729 | train_logloss: 1.17881 | val_accuracy: 0.51238 | val_logloss: 1.34991 |  0:01:06s
epoch 47 | loss: 1.31133 | train_accuracy: 0.55756 | train_logloss: 1.18693 | val_accuracy: 0.50161 | val_logloss: 1.34939 |  0:01:08s
epoch 48 | loss: 1.32356 | train_accuracy: 0.56563 | train_logloss: 1.17474 | val_accuracy: 0.52314 | val_logloss: 1.34019 |  0:01:09s
epoch 49 | loss: 1.33197 | train_accuracy: 0.56267 | train_logloss: 1.18329 | val_accuracy: 0.5253  | val_logloss: 1.32821 |  0:01:10s
Stop training because you reached max_epochs = 50 with best_epoch = 44 and best_val_logloss = 1.30367
epoch 0  | loss: 2.87489 | train_accuracy: 0.29935 | train_logloss: 2.24985 | val_accuracy: 0.30355 | val_logloss: 2.24515 |  0:00:01s
epoch 1  | loss: 2.16844 | train_accuracy: 0.35476 | train_logloss: 1.90403 | val_accuracy: 0.37137 | val_logloss: 1.89556 |  0:00:02s
epoch 2  | loss: 1.94452 | train_accuracy: 0.41743 | train_logloss: 1.73809 | val_accuracy: 0.41765 | val_logloss: 1.71028 |  0:00:04s
epoch 3  | loss: 1.84216 | train_accuracy: 0.43975 | train_logloss: 1.62748 | val_accuracy: 0.44995 | val_logloss: 1.61991 |  0:00:05s
epoch 4  | loss: 1.75624 | train_accuracy: 0.45724 | train_logloss: 1.55146 | val_accuracy: 0.47255 | val_logloss: 1.52138 |  0:00:07s
epoch 5  | loss: 1.65947 | train_accuracy: 0.47445 | train_logloss: 1.50885 | val_accuracy: 0.47147 | val_logloss: 1.50521 |  0:00:08s
epoch 6  | loss: 1.68515 | train_accuracy: 0.47687 | train_logloss: 1.48374 | val_accuracy: 0.48654 | val_logloss: 1.44308 |  0:00:09s
epoch 7  | loss: 1.60446 | train_accuracy: 0.46961 | train_logloss: 1.4328  | val_accuracy: 0.45533 | val_logloss: 1.41717 |  0:00:11s
epoch 8  | loss: 1.57483 | train_accuracy: 0.49328 | train_logloss: 1.39131 | val_accuracy: 0.48116 | val_logloss: 1.37326 |  0:00:12s
epoch 9  | loss: 1.57399 | train_accuracy: 0.50027 | train_logloss: 1.37409 | val_accuracy: 0.48009 | val_logloss: 1.35056 |  0:00:14s
epoch 10 | loss: 1.57763 | train_accuracy: 0.47983 | train_logloss: 1.3938  | val_accuracy: 0.47686 | val_logloss: 1.37995 |  0:00:15s
epoch 11 | loss: 1.56129 | train_accuracy: 0.49301 | train_logloss: 1.37133 | val_accuracy: 0.50377 | val_logloss: 1.36054 |  0:00:17s
epoch 12 | loss: 1.5216  | train_accuracy: 0.51264 | train_logloss: 1.33934 | val_accuracy: 0.4747  | val_logloss: 1.3463  |  0:00:18s
epoch 13 | loss: 1.53708 | train_accuracy: 0.50619 | train_logloss: 1.35376 | val_accuracy: 0.49731 | val_logloss: 1.34384 |  0:00:19s
epoch 14 | loss: 1.5057  | train_accuracy: 0.51775 | train_logloss: 1.33125 | val_accuracy: 0.51023 | val_logloss: 1.33899 |  0:00:21s
epoch 15 | loss: 1.4983  | train_accuracy: 0.51802 | train_logloss: 1.31313 | val_accuracy: 0.507   | val_logloss: 1.33046 |  0:00:22s
epoch 16 | loss: 1.49357 | train_accuracy: 0.52179 | train_logloss: 1.30415 | val_accuracy: 0.50377 | val_logloss: 1.31703 |  0:00:24s
epoch 17 | loss: 1.47869 | train_accuracy: 0.52448 | train_logloss: 1.29793 | val_accuracy: 0.50807 | val_logloss: 1.32577 |  0:00:25s
epoch 18 | loss: 1.47059 | train_accuracy: 0.51802 | train_logloss: 1.31166 | val_accuracy: 0.52422 | val_logloss: 1.31286 |  0:00:26s
epoch 19 | loss: 1.46056 | train_accuracy: 0.52582 | train_logloss: 1.28388 | val_accuracy: 0.51346 | val_logloss: 1.30307 |  0:00:28s
epoch 20 | loss: 1.44428 | train_accuracy: 0.52071 | train_logloss: 1.28728 | val_accuracy: 0.50484 | val_logloss: 1.32056 |  0:00:29s
epoch 21 | loss: 1.4438  | train_accuracy: 0.53308 | train_logloss: 1.28286 | val_accuracy: 0.51561 | val_logloss: 1.29797 |  0:00:31s
epoch 22 | loss: 1.41843 | train_accuracy: 0.5277  | train_logloss: 1.27303 | val_accuracy: 0.53283 | val_logloss: 1.27834 |  0:00:32s
epoch 23 | loss: 1.44054 | train_accuracy: 0.52448 | train_logloss: 1.26937 | val_accuracy: 0.51453 | val_logloss: 1.27794 |  0:00:34s
epoch 24 | loss: 1.4592  | train_accuracy: 0.53254 | train_logloss: 1.27616 | val_accuracy: 0.52853 | val_logloss: 1.27714 |  0:00:35s
epoch 25 | loss: 1.44828 | train_accuracy: 0.52932 | train_logloss: 1.28284 | val_accuracy: 0.50807 | val_logloss: 1.30336 |  0:00:36s
epoch 26 | loss: 1.41474 | train_accuracy: 0.54357 | train_logloss: 1.26166 | val_accuracy: 0.52745 | val_logloss: 1.26816 |  0:00:38s
epoch 27 | loss: 1.40918 | train_accuracy: 0.5277  | train_logloss: 1.25542 | val_accuracy: 0.51238 | val_logloss: 1.27541 |  0:00:39s
epoch 28 | loss: 1.40287 | train_accuracy: 0.53362 | train_logloss: 1.25722 | val_accuracy: 0.52745 | val_logloss: 1.27318 |  0:00:41s
epoch 29 | loss: 1.38911 | train_accuracy: 0.5468  | train_logloss: 1.24661 | val_accuracy: 0.53175 | val_logloss: 1.25574 |  0:00:42s
epoch 30 | loss: 1.37172 | train_accuracy: 0.54572 | train_logloss: 1.23498 | val_accuracy: 0.52207 | val_logloss: 1.27068 |  0:00:43s
epoch 31 | loss: 1.39406 | train_accuracy: 0.54223 | train_logloss: 1.24691 | val_accuracy: 0.5253  | val_logloss: 1.27344 |  0:00:45s
epoch 32 | loss: 1.39111 | train_accuracy: 0.54545 | train_logloss: 1.2317  | val_accuracy: 0.53175 | val_logloss: 1.26151 |  0:00:46s
epoch 33 | loss: 1.36717 | train_accuracy: 0.55998 | train_logloss: 1.21335 | val_accuracy: 0.53175 | val_logloss: 1.24508 |  0:00:48s
epoch 34 | loss: 1.36303 | train_accuracy: 0.55056 | train_logloss: 1.22042 | val_accuracy: 0.51238 | val_logloss: 1.27871 |  0:00:49s
epoch 35 | loss: 1.37546 | train_accuracy: 0.54357 | train_logloss: 1.22225 | val_accuracy: 0.52745 | val_logloss: 1.26781 |  0:00:50s
epoch 36 | loss: 1.35466 | train_accuracy: 0.54895 | train_logloss: 1.22405 | val_accuracy: 0.5253  | val_logloss: 1.2631  |  0:00:52s
epoch 37 | loss: 1.34285 | train_accuracy: 0.5277  | train_logloss: 1.23717 | val_accuracy: 0.5296  | val_logloss: 1.27844 |  0:00:53s
epoch 38 | loss: 1.35828 | train_accuracy: 0.54196 | train_logloss: 1.21708 | val_accuracy: 0.52422 | val_logloss: 1.26812 |  0:00:55s
epoch 39 | loss: 1.35573 | train_accuracy: 0.54922 | train_logloss: 1.20691 | val_accuracy: 0.51991 | val_logloss: 1.25898 |  0:00:56s
epoch 40 | loss: 1.34048 | train_accuracy: 0.55083 | train_logloss: 1.20265 | val_accuracy: 0.53283 | val_logloss: 1.24929 |  0:00:58s
epoch 41 | loss: 1.3148  | train_accuracy: 0.56563 | train_logloss: 1.17399 | val_accuracy: 0.53714 | val_logloss: 1.21848 |  0:00:59s
epoch 42 | loss: 1.33916 | train_accuracy: 0.56025 | train_logloss: 1.17917 | val_accuracy: 0.53821 | val_logloss: 1.21986 |  0:01:00s
epoch 43 | loss: 1.3452  | train_accuracy: 0.5546  | train_logloss: 1.18006 | val_accuracy: 0.53391 | val_logloss: 1.23111 |  0:01:02s
epoch 44 | loss: 1.3267  | train_accuracy: 0.56374 | train_logloss: 1.16823 | val_accuracy: 0.53929 | val_logloss: 1.23686 |  0:01:03s
epoch 45 | loss: 1.31682 | train_accuracy: 0.56213 | train_logloss: 1.18175 | val_accuracy: 0.507   | val_logloss: 1.24699 |  0:01:05s
epoch 46 | loss: 1.34227 | train_accuracy: 0.56159 | train_logloss: 1.17704 | val_accuracy: 0.52314 | val_logloss: 1.2624  |  0:01:06s
epoch 47 | loss: 1.33698 | train_accuracy: 0.56294 | train_logloss: 1.17876 | val_accuracy: 0.52745 | val_logloss: 1.25446 |  0:01:07s
epoch 48 | loss: 1.32486 | train_accuracy: 0.56132 | train_logloss: 1.16388 | val_accuracy: 0.52637 | val_logloss: 1.24417 |  0:01:09s
epoch 49 | loss: 1.33559 | train_accuracy: 0.57154 | train_logloss: 1.16067 | val_accuracy: 0.52853 | val_logloss: 1.24272 |  0:01:10s
Stop training because you reached max_epochs = 50 with best_epoch = 41 and best_val_logloss = 1.21848
epoch 0  | loss: 2.89488 | train_accuracy: 0.26439 | train_logloss: 2.3031  | val_accuracy: 0.26588 | val_logloss: 2.39213 |  0:00:01s
epoch 1  | loss: 2.24482 | train_accuracy: 0.33674 | train_logloss: 2.03223 | val_accuracy: 0.34446 | val_logloss: 2.04423 |  0:00:02s
epoch 2  | loss: 2.03031 | train_accuracy: 0.36821 | train_logloss: 1.83714 | val_accuracy: 0.35953 | val_logloss: 1.87434 |  0:00:04s
epoch 3  | loss: 1.91336 | train_accuracy: 0.43384 | train_logloss: 1.67671 | val_accuracy: 0.40689 | val_logloss: 1.76237 |  0:00:05s
epoch 4  | loss: 1.81942 | train_accuracy: 0.41985 | train_logloss: 1.60456 | val_accuracy: 0.40043 | val_logloss: 1.67324 |  0:00:07s
epoch 5  | loss: 1.74212 | train_accuracy: 0.44432 | train_logloss: 1.56467 | val_accuracy: 0.42949 | val_logloss: 1.62445 |  0:00:08s
epoch 6  | loss: 1.68754 | train_accuracy: 0.45347 | train_logloss: 1.50348 | val_accuracy: 0.43811 | val_logloss: 1.56122 |  0:00:09s
epoch 7  | loss: 1.62536 | train_accuracy: 0.47741 | train_logloss: 1.43813 | val_accuracy: 0.46286 | val_logloss: 1.49698 |  0:00:11s
epoch 8  | loss: 1.59074 | train_accuracy: 0.47902 | train_logloss: 1.43416 | val_accuracy: 0.47686 | val_logloss: 1.51622 |  0:00:12s
epoch 9  | loss: 1.57917 | train_accuracy: 0.48843 | train_logloss: 1.39759 | val_accuracy: 0.47793 | val_logloss: 1.48498 |  0:00:14s
epoch 10 | loss: 1.5656  | train_accuracy: 0.49516 | train_logloss: 1.36802 | val_accuracy: 0.48977 | val_logloss: 1.43811 |  0:00:15s
epoch 11 | loss: 1.54428 | train_accuracy: 0.49919 | train_logloss: 1.36367 | val_accuracy: 0.48224 | val_logloss: 1.41801 |  0:00:17s
epoch 12 | loss: 1.53026 | train_accuracy: 0.50027 | train_logloss: 1.35832 | val_accuracy: 0.49193 | val_logloss: 1.45467 |  0:00:18s
epoch 13 | loss: 1.55364 | train_accuracy: 0.50161 | train_logloss: 1.35305 | val_accuracy: 0.47255 | val_logloss: 1.44071 |  0:00:19s
epoch 14 | loss: 1.50186 | train_accuracy: 0.50834 | train_logloss: 1.32278 | val_accuracy: 0.47686 | val_logloss: 1.41522 |  0:00:21s
epoch 15 | loss: 1.49896 | train_accuracy: 0.50538 | train_logloss: 1.34022 | val_accuracy: 0.48332 | val_logloss: 1.41825 |  0:00:22s
epoch 16 | loss: 1.53793 | train_accuracy: 0.50699 | train_logloss: 1.32081 | val_accuracy: 0.4887  | val_logloss: 1.38599 |  0:00:24s
epoch 17 | loss: 1.48173 | train_accuracy: 0.50215 | train_logloss: 1.32703 | val_accuracy: 0.48654 | val_logloss: 1.39611 |  0:00:25s
epoch 18 | loss: 1.4894  | train_accuracy: 0.51694 | train_logloss: 1.30711 | val_accuracy: 0.47793 | val_logloss: 1.3891  |  0:00:26s
epoch 19 | loss: 1.46847 | train_accuracy: 0.50914 | train_logloss: 1.30781 | val_accuracy: 0.48439 | val_logloss: 1.38292 |  0:00:28s
epoch 20 | loss: 1.50668 | train_accuracy: 0.5113  | train_logloss: 1.30105 | val_accuracy: 0.48009 | val_logloss: 1.38602 |  0:00:29s
epoch 21 | loss: 1.43011 | train_accuracy: 0.52474 | train_logloss: 1.28507 | val_accuracy: 0.493   | val_logloss: 1.37291 |  0:00:31s
epoch 22 | loss: 1.45754 | train_accuracy: 0.5199  | train_logloss: 1.29656 | val_accuracy: 0.48977 | val_logloss: 1.3887  |  0:00:32s
epoch 23 | loss: 1.43145 | train_accuracy: 0.53012 | train_logloss: 1.2809  | val_accuracy: 0.47255 | val_logloss: 1.36786 |  0:00:33s
epoch 24 | loss: 1.43396 | train_accuracy: 0.53228 | train_logloss: 1.26432 | val_accuracy: 0.51023 | val_logloss: 1.3532  |  0:00:35s
epoch 25 | loss: 1.45927 | train_accuracy: 0.5355  | train_logloss: 1.26788 | val_accuracy: 0.51884 | val_logloss: 1.36031 |  0:00:36s
epoch 26 | loss: 1.43552 | train_accuracy: 0.52851 | train_logloss: 1.26792 | val_accuracy: 0.4887  | val_logloss: 1.36654 |  0:00:38s
epoch 27 | loss: 1.42168 | train_accuracy: 0.51883 | train_logloss: 1.27337 | val_accuracy: 0.48654 | val_logloss: 1.36725 |  0:00:39s
epoch 28 | loss: 1.41121 | train_accuracy: 0.53846 | train_logloss: 1.2552  | val_accuracy: 0.49946 | val_logloss: 1.35531 |  0:00:41s
epoch 29 | loss: 1.45417 | train_accuracy: 0.53819 | train_logloss: 1.25778 | val_accuracy: 0.49946 | val_logloss: 1.36146 |  0:00:42s
epoch 30 | loss: 1.41949 | train_accuracy: 0.53443 | train_logloss: 1.26132 | val_accuracy: 0.48654 | val_logloss: 1.34986 |  0:00:43s
epoch 31 | loss: 1.399   | train_accuracy: 0.53846 | train_logloss: 1.24537 | val_accuracy: 0.50161 | val_logloss: 1.3415  |  0:00:45s
epoch 32 | loss: 1.39984 | train_accuracy: 0.53228 | train_logloss: 1.25369 | val_accuracy: 0.49839 | val_logloss: 1.33558 |  0:00:46s
epoch 33 | loss: 1.42125 | train_accuracy: 0.53954 | train_logloss: 1.23491 | val_accuracy: 0.49946 | val_logloss: 1.35115 |  0:00:48s
epoch 34 | loss: 1.39385 | train_accuracy: 0.54061 | train_logloss: 1.23567 | val_accuracy: 0.51238 | val_logloss: 1.35278 |  0:00:49s
epoch 35 | loss: 1.37397 | train_accuracy: 0.54492 | train_logloss: 1.23294 | val_accuracy: 0.4887  | val_logloss: 1.3388  |  0:00:50s
epoch 36 | loss: 1.37477 | train_accuracy: 0.54008 | train_logloss: 1.22954 | val_accuracy: 0.507   | val_logloss: 1.34484 |  0:00:52s
epoch 37 | loss: 1.3563  | train_accuracy: 0.52985 | train_logloss: 1.24108 | val_accuracy: 0.50054 | val_logloss: 1.34374 |  0:00:53s
epoch 38 | loss: 1.41407 | train_accuracy: 0.53658 | train_logloss: 1.24144 | val_accuracy: 0.50269 | val_logloss: 1.34719 |  0:00:55s
epoch 39 | loss: 1.38488 | train_accuracy: 0.54008 | train_logloss: 1.23431 | val_accuracy: 0.493   | val_logloss: 1.34851 |  0:00:56s
epoch 40 | loss: 1.36336 | train_accuracy: 0.55379 | train_logloss: 1.22111 | val_accuracy: 0.50915 | val_logloss: 1.33803 |  0:00:57s
epoch 41 | loss: 1.34953 | train_accuracy: 0.54008 | train_logloss: 1.22778 | val_accuracy: 0.50592 | val_logloss: 1.33403 |  0:00:59s
